individual_id,period,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,w1,w2
1,1,5.9949312195910816,2.1701427354462086,-1.0118440127334583,-0.38578759378971411,0.55383472898307895,-0.15312885286025932,-0.80761231977219938,0.08112708888195895,1.4761248319471869,1.8389292148191443,-0.82136346577718666,-1.2361098621737709,-1.3224810828132916,0.52091863939257377,-1.0761229217879211,0.79443970710679146,-0.3460321624321111,-0.1218230690279023,-0.11148709815549497,-1.4446679217133604,-0.34287318424230678,-0.43049182857369783,2.091957034483777,0.92457911208051058,0.68190958883112096,2.8218313238144686,0.80756076667082644,0.87549993238102997,0.3704577064546532,0.26055807492512628,0.094347965718789117,0.85954697134297098,-0.071925759602866679
1,2,1.2002687201106117,-0.85998903207009281,-1.0464385260216513,1.2996530972344231,0.24803973366074114,-0.96614778838219684,-1.1677300212893742,1.6949993774297645,0.065318235744612554,0.20985581037232762,2.7483119281721153,-1.3760262168786037,-0.22777595323691804,-0.90418043704653794,2.1090909669941187,-0.69525044095341804,0.048345183310285388,-0.44463089124426458,0.27603100824054189,-1.068526043792966,0.24011784701796748,-1.5908262893037119,-0.18947134906731139,0.68640569619127845,0.28626657930065497,-0.086162302972384031,-0.43262999326225327,-0.36201165068970192,-0.70389873562361072,-0.78927356895961853,-0.50002404063566541,-0.89102562834261778,0.31053396495297453
1,3,0.99671057817869158,-0.30168476479060002,-1.6267735650567599,-0.024994750738640714,-2.7152775262374953,0.908154716774214,-0.96198302251850887,1.5856435429771067,-0.83830894750166995,-0.34497374249847995,-0.099708363196985061,-1.9742367473331541,0.19488722671938272,1.0222569032881783,-0.10693816136653661,-1.3626836302177161,-0.38104258080800557,0.96889082135744342,-0.23905785323405992,0.13302101099739083,-0.7430346375749266,0.67469028719688195,-1.2207362646221158,-2.770653489074447,-0.028188682221858226,0.64460558008949143,-0.68167362217163163,1.6999210603395722,0.044129254713750093,0.18839386848132947,0.73345519741979892,-0.31815703897806868,-0.25186885598802089
1,4,-1.2933624442919465,0.077998234724711582,-0.44758186841249192,-0.83178806401819849,-0.54737228563306273,0.051057980147388105,0.56996401951979936,-1.0105033738858371,-0.4221736479278258,0.36479731493864714,0.82357860384463355,-1.7814002870002568,-0.94763809275635025,0.2430110783823218,0.1166222786174978,0.36398576461120263,1.3896832689537808,1.7511577910730514,0.85065236384560383,-0.99293041231828605,-2.8293260401662979,-0.7205013640324337,0.4845867385928127,-0.64712963822410519,-2.0560574043085524,0.89054346596126199,0.41965086960252784,1.6296510211140378,-0.46979622141236066,1.1297770548377251,-0.22359633749359703,-0.82199525988545796,0.76891530490977067
1,5,3.7658258833768983,1.460228860082055,-2.5302547658176455,-0.13821468984318527,-2.0064917385789789,-0.14236840842022705,0.60102057753452476,-0.80520595316706878,0.056436097557624056,0.38563395655390548,0.94799371273934541,0.68391524024557449,0.68800868161599493,-0.86276193077875141,1.1899191726613196,0.71235856364327099,-1.0691212288975613,0.34527309233172809,-0.6758098524264744,1.4720139892297137,0.36021822035766637,0.36022112316146171,-1.2918568649497806,0.63203544590878502,-2.1542091426032788,0.17476816274329499,-1.6043366592819823,0.55462101095077132,2.1319358046181867,0.66017640778631459,0.60801127118135478,-1.8497472888536048,-0.72892877811774837
1,6,-4.5848193468937231,-0.93064124448483421,-1.001739545049795,-2.5003629864127355,-0.78885204776221163,0.078478715751265346,-1.4463621036411953,0.38115580346967737,-2.0166575183228468,-0.069978766924424868,0.57374084221651911,0.84905783532204593,-0.24001290508508882,0.013170900897241917,0.18275201307716712,0.32501734770994067,2.5472174345215883,0.43997247537421508,-1.3674039932828859,-1.6211931516251248,-1.0120311525619785,-1.3021992197340568,-1.0657463146836039,1.0019994511136878,0.089590216505026535,-1.0290774466060746,0.19955405997399051,1.2180415491230536,-0.019154028234734995,-0.32978756055733932,0.65999573898177033,-0.879491574585341,1.2892398139125101
1,7,1.3377130968840683,-0.47342879837442242,-0.52395105465214264,-0.75877789275803187,-0.7542457151530324,1.1415773062116845,-1.5347931268977306,-0.97529727008603739,1.2249497671126814,-0.11208296534316017,-0.87084754016338484,-0.34820664334124379,-0.94035108479099627,0.74958002240654309,0.2247958666236414,1.0206272681068682,-1.0173930999190524,0.25539446021168738,0.69373196173370266,0.14227520038686967,-1.2000202738472465,-0.4349906637092491,1.5181442154012486,2.6509203071062895,1.5522367013142793,0.21397933682257889,0.46616283198010505,-0.41359419317992058,0.068266149061445208,-0.48787361742544916,1.1998914427952736,-0.56972613278421524,-1.9386208689093214
1,8,0.98868345709216365,0.53069226604175568,-0.80721590626860451,0.56948086705881462,-0.91612592321962349,-0.37151950972695486,0.20951990348166333,-1.8008522955315962,-0.86693833277715249,-1.6417010260730749,0.031435613912351078,0.58062209031742007,0.98554075264183494,1.0267125591035076,-0.95657311937326606,-0.58750672813708071,-0.81155479199576508,1.2552919230141975,-1.1240229859285591,-0.01488292639396639,0.24751354340436862,-0.3520110071517209,-0.61288741559736259,-0.39586785477795794,-0.47840417859992335,-0.11912044335785907,-0.38195679057369525,-0.30725135247895413,-0.63922632554627257,-0.79034171937910636,0.59836175257233537,-1.324042536337112,-2.8170980549544367
1,9,1.6866737929472724,0.61776645311775724,-0.72452001715673697,-0.72494179966793548,0.17789114567061343,-0.033738936777764135,-0.85336185074525628,-0.60949776053515081,0.50098511849363803,-0.94148836069797825,0.50374857737253143,-0.056186545923359033,0.77561892639370944,-2.1350902920407342,0.91890178787392873,0.37145192707759517,-0.86376067283452918,-1.0316695989112092,1.0163838591576668,0.072282063113793482,0.222860202610315,-2.0834098184762269,-2.5590149686084471,-0.78831532535569138,-0.42610742964473353,-0.17767115351258536,1.1623430000588724,-0.43203580131118463,0.74488250426266611,0.40088796582157199,-0.52594961872435475,2.2068254727720218,0.15089339231825394
1,10,2.2030486815463766,0.54795868761605626,-1.9244921266280608,-0.48357611469529649,0.11295685272701136,-1.3410360426741355,-0.53268915973289699,0.82136974198604495,1.4983615264421479,-1.2795950618802341,-1.1915816851507668,-0.35262905257665078,-0.65294236118313043,-0.1097639646816527,-0.03723052794771866,-0.076368716820777893,1.5503951152134674,0.37611050618404751,0.57086480576105147,-1.885685996549272,-0.10524397893165977,-0.85350920113296891,-0.77806928410534748,1.0573221595460762,0.17613395791573905,-1.0294211442451573,0.98169884095760329,0.74508233557554515,0.67280264425534553,0.35596160618973738,0.50809645052971042,1.3471197943553876,0.579490193358842
